Дата	Отдел.Код	Товар.Код	Час	Количество	Сумма
08.02.2004 0:00	1	33340	11	1	37.3
08.02.2004 0:00	1	33513	10	1	7.58
08.02.2004 0:00	1	36259	13	1	81.4
08.02.2004 0:00	1	36259	18	2	162.8
08.02.2004 0:00	1	50780	11	2	19.26
08.02.2004 0:00	1	50780	17	1	9.63
08.02.2004 0:00	1	58592	11	1	80.71
08.02.2004 0:00	1	71804	10	1	25.03
09.02.2004 0:00	1	487	13	10	22.4
09.02.2004 0:00	1	487	14	1	2.24
09.02.2004 0:00	1	487	16	4	8.96
09.02.2004 0:00	1	11824	14	1	14.71
09.02.2004 0:00	1	11945	13	1	11.62
09.02.2004 0:00	1	20529	8	1	119.19
09.02.2004 0:00	1	24061	14	1	156.29
09.02.2004 0:00	1	31050	16	1	40.95
09.02.2004 0:00	1	31050	19	1	40.95
09.02.2004 0:00	1	32560	19	1	7.1
09.02.2004 0:00	1	33340	18	1	37.3
09.02.2004 0:00	1	33461	11	1	5.91
09.02.2004 0:00	1	33513	18	1	7.58
09.02.2004 0:00	1	45804	9	1	136.0
09.02.2004 0:00	1	45819	17	1	126.36
09.02.2004 0:00	1	45819	18	1	126.36
09.02.2004 0:00	1	50780	8	3	28.89
09.02.2004 0:00	1	50780	16	2	19.26
09.02.2004 0:00	1	52458	12	1	50.49
09.02.2004 0:00	1	52458	16	1	50.49
09.02.2004 0:00	1	66647	11	1	137.54
09.02.2004 0:00	1	71804	18	1	25.03
09.02.2004 0:00	1	73820	18	1	9.63
09.02.2004 0:00	1	74841	18	1	15.2
09.02.2004 0:00	1	79107	17	1	22.44
09.02.2004 0:00	1	83149	14	1	102.7
09.02.2004 0:00	1	83149	18	1	102.7
09.02.2004 0:00	1	83563	19	1	44.65
09.02.2004 0:00	1	83667	17	1	79.99
10.02.2004 0:00	1	487	12	4	8.96
10.02.2004 0:00	1	1151	17	1	194.84
10.02.2004 0:00	1	11824	17	1	14.71
10.02.2004 0:00	1	27490	17	1	131.08
10.02.2004 0:00	1	27498	20	1	66.79
10.02.2004 0:00	1	28551	15	1	15.85
10.02.2004 0:00	1	31050	17	1	40.95
10.02.2004 0:00	1	33036	14	1	213.58
10.02.2004 0:00	1	33340	15	1	37.3
10.02.2004 0:00	1	36259	10	1	81.4
10.02.2004 0:00	1	38453	10	1	114.81
10.02.2004 0:00	1	50780	8	2	19.26
10.02.2004 0:00	1	52458	15	1	50.49
10.02.2004 0:00	1	57168	17	1	119.89
10.02.2004 0:00	1	65840	19	1	69.3
10.02.2004 0:00	1	79052	17	2	8.0
10.02.2004 0:00	1	83149	10	1	102.7
10.02.2004 0:00	1	83149	15	1	102.7
11.02.2004 0:00	1	487	8	1	2.24
11.02.2004 0:00	1	487	18	2	4.48
11.02.2004 0:00	1	21269	11	1	186.31
11.02.2004 0:00	1	28092	14	1	81.26
11.02.2004 0:00	1	31050	11	1	40.95
11.02.2004 0:00	1	31050	18	1	40.95
11.02.2004 0:00	1	33340	14	1	37.3
11.02.2004 0:00	1	50780	9	3	28.89
11.02.2004 0:00	1	50780	11	2	19.26
11.02.2004 0:00	1	50780	16	1	9.63
11.02.2004 0:00	1	50780	17	1	9.63
11.02.2004 0:00	1	57168	10	1	119.89
11.02.2004 0:00	1	58040	13	1	10.11
11.02.2004 0:00	1	65840	15	1	69.3
11.02.2004 0:00	1	70282	11	1	125.28
12.02.2004 0:00	1	487	13	2	4.48
12.02.2004 0:00	1	839	17	1	47.26
12.02.2004 0:00	1	11292	15	1	161.44
12.02.2004 0:00	1	11824	15	1	14.71
12.02.2004 0:00	1	11824	17	2	29.42
12.02.2004 0:00	1	13840	16	1	3.77
12.02.2004 0:00	1	20529	19	1	124.6
12.02.2004 0:00	1	27490	20	1	131.08
12.02.2004 0:00	1	32271	12	1	68.29
12.02.2004 0:00	1	33068	9	1	60.19
12.02.2004 0:00	1	33340	14	1	37.3
12.02.2004 0:00	1	36259	17	1	81.4
12.02.2004 0:00	1	36768	13	1	169.49
12.02.2004 0:00	1	38453	18	1	114.81
12.02.2004 0:00	1	40345	20	1	18.01
12.02.2004 0:00	1	50780	8	1	9.63
12.02.2004 0:00	1	50780	10	2	19.26
12.02.2004 0:00	1	50780	11	1	9.63
12.02.2004 0:00	1	50780	14	1	9.63
12.02.2004 0:00	1	50780	15	1	9.63
12.02.2004 0:00	1	56777	13	3	87.36
12.02.2004 0:00	1	83149	9	1	102.7
13.02.2004 0:00	1	11824	8	1	12.93
13.02.2004 0:00	1	11824	11	1	12.93
13.02.2004 0:00	1	21269	18	1	186.31
13.02.2004 0:00	1	32435	12	1	9.19
13.02.2004 0:00	1	32560	12	1	7.1
13.02.2004 0:00	1	36259	13	1	81.4
13.02.2004 0:00	1	36259	16	1	81.4
13.02.2004 0:00	1	40345	13	1	18.01
13.02.2004 0:00	1	45911	15	2	28.06
13.02.2004 0:00	1	50780	8	1	9.63
13.02.2004 0:00	1	50780	12	2	19.26
13.02.2004 0:00	1	50780	17	1	9.63
13.02.2004 0:00	1	79052	12	1	4.0
13.02.2004 0:00	1	83454	9	1	15.66
14.02.2004 0:00	1	839	12	1	51.12
14.02.2004 0:00	1	10256	13	1	12.76
14.02.2004 0:00	1	15955	12	1	409.89
14.02.2004 0:00	1	27490	12	1	131.08
14.02.2004 0:00	1	27498	14	1	66.79
14.02.2004 0:00	1	27498	19	1	66.79
14.02.2004 0:00	1	31050	11	1	40.95
14.02.2004 0:00	1	32427	10	1	62.84
14.02.2004 0:00	1	32435	17	1	9.19
14.02.2004 0:00	1	32560	11	1	7.1
14.02.2004 0:00	1	36259	14	1	81.4
14.02.2004 0:00	1	43700	10	1	4.93
14.02.2004 0:00	1	50780	9	1	9.63
14.02.2004 0:00	1	50780	11	1	9.63
14.02.2004 0:00	1	50780	16	1	9.63
14.02.2004 0:00	1	50780	18	2	19.26
14.02.2004 0:00	1	57923	12	1	188.89
14.02.2004 0:00	1	69349	19	1	153.52
14.02.2004 0:00	1	71804	19	2	50.06
14.02.2004 0:00	1	74841	10	1	15.2
14.02.2004 0:00	1	79107	14	1	22.44
14.02.2004 0:00	1	82545	14	1	173.32
14.02.2004 0:00	1	82545	19	1	137.03
14.02.2004 0:00	1	83480	12	10	59.9
14.02.2004 0:00	1	83480	15	5	29.95
14.02.2004 0:00	1	83563	16	3	133.95
15.02.2004 0:00	1	839	15	1	51.12
15.02.2004 0:00	1	27490	12	1	131.08
15.02.2004 0:00	1	27498	10	1	66.79
15.02.2004 0:00	1	31050	10	1	40.95
15.02.2004 0:00	1	31050	16	1	40.95
15.02.2004 0:00	1	32560	20	2	14.2
15.02.2004 0:00	1	43700	13	1	4.93
15.02.2004 0:00	1	45911	14	1	14.03
15.02.2004 0:00	1	52458	16	1	50.49
15.02.2004 0:00	1	71804	17	1	25.03
15.02.2004 0:00	1	82545	10	1	173.32
15.02.2004 0:00	1	82545	12	1	173.32
15.02.2004 0:00	1	82545	14	1	173.32
15.02.2004 0:00	1	83149	18	2	205.4
15.02.2004 0:00	1	83480	13	5	29.95
16.02.2004 0:00	1	11824	18	1	12.93
16.02.2004 0:00	1	11824	19	1	12.93
16.02.2004 0:00	1	20529	19	1	124.6
16.02.2004 0:00	1	20530	17	1	226.11
16.02.2004 0:00	1	21269	16	1	186.31
16.02.2004 0:00	1	28092	20	1	81.26
16.02.2004 0:00	1	31050	11	1	40.95
16.02.2004 0:00	1	31050	18	1	40.95
16.02.2004 0:00	1	32560	19	1	7.1
16.02.2004 0:00	1	36259	9	1	81.4
16.02.2004 0:00	1	36259	18	1	81.4
16.02.2004 0:00	1	43700	15	1	4.93
16.02.2004 0:00	1	45816	15	1	149.74
16.02.2004 0:00	1	45816	19	1	133.1
16.02.2004 0:00	1	74841	15	1	15.2
16.02.2004 0:00	1	82545	15	2	346.64
16.02.2004 0:00	1	82545	19	1	173.32
16.02.2004 0:00	1	83480	16	10	59.9
16.02.2004 0:00	1	83768	18	1	10.69
17.02.2004 0:00	1	848	10	1	175.26
17.02.2004 0:00	1	1145	17	1	326.84
17.02.2004 0:00	1	2290	12	1	89.92
17.02.2004 0:00	1	11824	11	1	12.93
17.02.2004 0:00	1	21269	13	1	186.31
17.02.2004 0:00	1	21269	14	1	186.31
17.02.2004 0:00	1	28092	13	1	81.31
17.02.2004 0:00	1	28092	17	1	81.26
17.02.2004 0:00	1	28560	18	1	31.3
17.02.2004 0:00	1	31054	13	1	31.42
17.02.2004 0:00	1	31054	18	1	31.42
17.02.2004 0:00	1	32560	9	2	14.2
17.02.2004 0:00	1	32560	18	2	14.2
17.02.2004 0:00	1	33340	19	1	37.3
17.02.2004 0:00	1	36259	12	1	81.4
17.02.2004 0:00	1	40345	14	1	18.01
17.02.2004 0:00	1	52458	12	1	50.49
17.02.2004 0:00	1	52458	18	2	105.06
17.02.2004 0:00	1	62773	13	1	36.41
17.02.2004 0:00	1	70282	17	1	125.28
17.02.2004 0:00	1	71804	14	1	25.03
17.02.2004 0:00	1	74841	20	1	15.2
17.02.2004 0:00	1	82154	14	1	25.14
17.02.2004 0:00	1	83149	13	1	87.29
17.02.2004 0:00	1	83215	17	1	272.66
17.02.2004 0:00	1	83480	13	5	29.95
17.02.2004 0:00	1	83480	17	5	29.95
17.02.2004 0:00	1	83667	12	1	79.99
18.02.2004 0:00	1	836	16	1	37.13
18.02.2004 0:00	1	1151	13	1	202.35
18.02.2004 0:00	1	11824	13	1	12.93
18.02.2004 0:00	1	11824	19	1	12.93
18.02.2004 0:00	1	21269	10	1	186.31
18.02.2004 0:00	1	21270	20	1	98.21
18.02.2004 0:00	1	32438	17	1	85.55
18.02.2004 0:00	1	36259	9	1	81.4
18.02.2004 0:00	1	45816	11	1	133.1
18.02.2004 0:00	1	74841	18	1	15.2
18.02.2004 0:00	1	82845	18	1	33.96
18.02.2004 0:00	1	83149	8	1	102.7
18.02.2004 0:00	1	83149	19	1	102.7
18.02.2004 0:00	1	83563	19	1	44.65
18.02.2004 0:00	1	83768	13	1	10.69
19.02.2004 0:00	1	11824	10	1	12.93
19.02.2004 0:00	1	28551	13	1	15.85
19.02.2004 0:00	1	31054	13	1	31.42
19.02.2004 0:00	1	33340	10	1	37.3
19.02.2004 0:00	1	41527	18	1	217.28
19.02.2004 0:00	1	83149	16	1	102.7
20.02.2004 0:00	1	11824	14	1	12.93
20.02.2004 0:00	1	33338	15	1	50.3
20.02.2004 0:00	1	33340	17	1	37.3
20.02.2004 0:00	1	83563	10	1	44.65
20.02.2004 0:00	1	83768	13	1	10.69
21.02.2004 0:00	1	1145	10	1	326.84
21.02.2004 0:00	1	20475	15	2	397.9
21.02.2004 0:00	1	33338	9	1	50.3
21.02.2004 0:00	1	45810	16	1	135.2
21.02.2004 0:00	1	71804	9	2	50.06
21.02.2004 0:00	1	75406	15	1	141.51
21.02.2004 0:00	1	75406	17	1	141.51
21.02.2004 0:00	1	79017	15	2	9.9
21.02.2004 0:00	1	79054	12	1	4.49
21.02.2004 0:00	1	83383	15	3	189.72
21.02.2004 0:00	1	83454	14	1	15.51
21.02.2004 0:00	1	83480	12	10	59.9
21.02.2004 0:00	1	83480	14	3	17.97
21.02.2004 0:00	1	83667	16	1	79.99
22.02.2004 0:00	1	10648	14	1	18.3
22.02.2004 0:00	1	24061	17	1	134.21
22.02.2004 0:00	1	27498	10	1	66.79
22.02.2004 0:00	1	27498	11	1	66.79
22.02.2004 0:00	1	27498	13	1	66.79
22.02.2004 0:00	1	28551	19	1	15.85
22.02.2004 0:00	1	32435	17	1	9.19
22.02.2004 0:00	1	32560	17	2	14.2
22.02.2004 0:00	1	33338	17	1	50.3
22.02.2004 0:00	1	52458	16	1	50.49
22.02.2004 0:00	1	78981	13	1	40.78
22.02.2004 0:00	1	82545	11	1	137.03
22.02.2004 0:00	1	82548	19	3	53.7
22.02.2004 0:00	1	82845	9	1	33.96
22.02.2004 0:00	1	83667	10	1	79.99
22.02.2004 0:00	1	83667	13	1	79.99
23.02.2004 0:00	1	2290	14	1	89.92
23.02.2004 0:00	1	2825	18	1	7.31
23.02.2004 0:00	1	10648	19	1	18.3
23.02.2004 0:00	1	11829	13	1	3.07
23.02.2004 0:00	1	24061	14	1	134.21
23.02.2004 0:00	1	28092	13	1	81.31
23.02.2004 0:00	1	33338	13	1	50.3
23.02.2004 0:00	1	41527	12	1	217.28
23.02.2004 0:00	1	41527	13	1	217.28
23.02.2004 0:00	1	57168	14	1	119.89
23.02.2004 0:00	1	75406	14	1	141.51
23.02.2004 0:00	1	83480	18	2	11.98
24.02.2004 0:00	1	487	13	6	13.44
24.02.2004 0:00	1	10648	19	2	36.6
24.02.2004 0:00	1	20475	17	1	198.95
24.02.2004 0:00	1	28092	14	1	81.26
24.02.2004 0:00	1	28092	18	1	57.61
24.02.2004 0:00	1	31054	20	1	31.42
24.02.2004 0:00	1	32435	13	1	9.19
24.02.2004 0:00	1	32436	12	1	14.65
24.02.2004 0:00	1	32560	20	1	7.1
24.02.2004 0:00	1	33068	14	1	58.44
24.02.2004 0:00	1	43723	12	2	12.66
24.02.2004 0:00	1	43723	19	1	6.33
24.02.2004 0:00	1	45809	17	1	222.34
24.02.2004 0:00	1	45816	12	1	133.1
24.02.2004 0:00	1	52458	10	2	100.98
24.02.2004 0:00	1	62773	12	1	36.41
24.02.2004 0:00	1	71804	12	1	20.08
24.02.2004 0:00	1	79017	15	5	24.75
24.02.2004 0:00	1	79107	16	1	23.51
24.02.2004 0:00	1	83480	18	2	11.98
25.02.2004 0:00	1	28092	19	1	81.26
25.02.2004 0:00	1	32435	16	2	18.38
25.02.2004 0:00	1	32560	17	1	5.39
25.02.2004 0:00	1	34687	15	1	40.98
25.02.2004 0:00	1	43723	17	2	12.66
25.02.2004 0:00	1	62773	17	1	36.29
25.02.2004 0:00	1	65841	19	1	170.55
25.02.2004 0:00	1	73817	17	1	4.01
25.02.2004 0:00	1	82154	13	1	25.14
25.02.2004 0:00	1	82154	17	1	25.14
25.02.2004 0:00	1	82154	20	1	25.14
25.02.2004 0:00	1	83768	14	1	10.69
26.02.2004 0:00	1	28560	12	1	31.3
26.02.2004 0:00	1	31050	14	1	40.69
26.02.2004 0:00	1	31050	15	1	40.69
26.02.2004 0:00	1	32560	15	1	5.39
26.02.2004 0:00	1	33338	9	1	50.3
26.02.2004 0:00	1	34687	16	1	40.98
26.02.2004 0:00	1	62773	18	1	36.41
26.02.2004 0:00	1	70282	10	1	125.28
26.02.2004 0:00	1	79017	9	1	4.95
26.02.2004 0:00	1	79017	12	2	9.9
26.02.2004 0:00	1	83149	18	1	89.05
27.02.2004 0:00	1	836	8	1	37.13
27.02.2004 0:00	1	836	12	1	37.13
27.02.2004 0:00	1	1151	17	1	208.02
27.02.2004 0:00	1	10648	14	1	18.3
27.02.2004 0:00	1	21269	18	1	196.9
27.02.2004 0:00	1	28551	18	1	15.85
27.02.2004 0:00	1	45804	8	1	120.86
27.02.2004 0:00	1	45911	12	15	203.7
27.02.2004 0:00	1	71804	16	1	20.08
27.02.2004 0:00	1	71804	17	1	20.08
27.02.2004 0:00	1	82545	18	1	137.03
27.02.2004 0:00	1	82845	13	2	68.2
27.02.2004 0:00	1	82845	18	2	68.2
28.02.2004 0:00	1	1151	10	1	208.02
28.02.2004 0:00	1	2290	18	1	87.83
28.02.2004 0:00	1	21269	16	1	196.9
28.02.2004 0:00	1	27498	18	4	267.16
28.02.2004 0:00	1	31050	19	1	40.69
28.02.2004 0:00	1	31054	13	1	31.42
28.02.2004 0:00	1	32560	10	2	10.78
28.02.2004 0:00	1	32560	19	2	10.78
28.02.2004 0:00	1	33513	15	1	7.58
28.02.2004 0:00	1	36259	14	1	74.25
28.02.2004 0:00	1	36259	15	1	74.25
28.02.2004 0:00	1	40358	15	1	8.08
28.02.2004 0:00	1	45804	18	1	120.86
28.02.2004 0:00	1	45911	12	5	67.9
28.02.2004 0:00	1	71804	13	1	20.08
28.02.2004 0:00	1	75406	19	1	141.51
28.02.2004 0:00	1	79043	19	1	3.81
28.02.2004 0:00	1	82545	11	1	137.03
29.02.2004 0:00	1	828	12	1	36.16
29.02.2004 0:00	1	31050	10	1	40.69
29.02.2004 0:00	1	36259	17	1	74.25
29.02.2004 0:00	1	45806	13	1	229.08
29.02.2004 0:00	1	58040	12	1	9.71
01.03.2004 0:00	1	828	19	1	36.16
01.03.2004 0:00	1	1148	8	1	383.72
01.03.2004 0:00	1	15955	14	1	352.18
01.03.2004 0:00	1	31050	20	1	40.69
01.03.2004 0:00	1	32560	16	1	7.1
01.03.2004 0:00	1	32560	18	1	5.39
01.03.2004 0:00	1	33340	8	1	39.46
01.03.2004 0:00	1	33340	10	1	39.46
01.03.2004 0:00	1	36259	19	1	74.25
01.03.2004 0:00	1	40345	13	3	54.03
01.03.2004 0:00	1	41527	18	1	217.28
01.03.2004 0:00	1	71804	8	2	45.92
01.03.2004 0:00	1	71804	15	1	22.96
01.03.2004 0:00	1	71804	17	1	22.96
01.03.2004 0:00	1	71804	19	1	22.96
01.03.2004 0:00	1	82545	15	1	137.03
02.03.2004 0:00	1	11834	9	1	10.8
02.03.2004 0:00	1	21269	10	1	196.9
02.03.2004 0:00	1	21269	16	1	196.9
02.03.2004 0:00	1	28551	15	1	15.85
02.03.2004 0:00	1	32560	10	1	5.39
02.03.2004 0:00	1	32560	15	3	16.17
02.03.2004 0:00	1	33340	10	1	39.46
02.03.2004 0:00	1	33513	14	1	7.58
02.03.2004 0:00	1	36259	17	1	74.25
02.03.2004 0:00	1	36259	19	1	74.25
02.03.2004 0:00	1	43723	14	2	12.66
02.03.2004 0:00	1	45816	18	1	133.1
02.03.2004 0:00	1	45816	19	1	127.56
02.03.2004 0:00	1	75406	18	1	141.51
02.03.2004 0:00	1	79043	10	1	3.81
02.03.2004 0:00	1	79043	18	1	3.81
02.03.2004 0:00	1	82845	20	2	68.2
03.03.2004 0:00	1	2290	11	1	87.83
03.03.2004 0:00	1	10256	9	1	13.25
03.03.2004 0:00	1	11834	13	2	21.6
03.03.2004 0:00	1	11834	17	1	10.8
03.03.2004 0:00	1	21269	12	1	196.9
03.03.2004 0:00	1	21269	20	1	196.9
03.03.2004 0:00	1	45810	18	1	125.28
03.03.2004 0:00	1	57168	14	1	119.44
03.03.2004 0:00	1	57168	18	1	119.44
03.03.2004 0:00	1	58040	10	1	10.11
03.03.2004 0:00	1	62773	17	1	36.29
03.03.2004 0:00	1	66647	18	1	148.37
03.03.2004 0:00	1	69349	20	1	153.52
03.03.2004 0:00	1	79107	15	1	23.51
03.03.2004 0:00	1	82545	11	1	173.32
03.03.2004 0:00	1	83794	15	2	8.8
04.03.2004 0:00	1	2290	14	1	90.14
04.03.2004 0:00	1	11829	20	10	24.6
04.03.2004 0:00	1	27498	17	1	65.13
04.03.2004 0:00	1	32273	16	1	68.34
04.03.2004 0:00	1	32427	19	2	125.68
04.03.2004 0:00	1	32436	15	1	14.65
04.03.2004 0:00	1	32560	8	1	5.39
04.03.2004 0:00	1	32560	14	1	5.39
04.03.2004 0:00	1	43723	13	1	6.33
04.03.2004 0:00	1	43723	17	1	6.33
04.03.2004 0:00	1	57168	9	1	119.44
04.03.2004 0:00	1	82545	8	1	137.03
04.03.2004 0:00	1	82545	10	1	137.03
04.03.2004 0:00	1	82845	11	1	34.1
04.03.2004 0:00	1	82845	14	1	34.1
04.03.2004 0:00	1	82845	18	2	68.2
05.03.2004 0:00	1	828	18	3	108.48
05.03.2004 0:00	1	828	20	1	36.16
05.03.2004 0:00	1	13840	18	2	7.42
05.03.2004 0:00	1	20530	12	1	222.21
05.03.2004 0:00	1	32275	19	1	40.94
05.03.2004 0:00	1	32435	9	1	9.19
05.03.2004 0:00	1	38453	19	1	109.2
05.03.2004 0:00	1	45809	18	1	222.34
05.03.2004 0:00	1	79043	18	1	3.81
05.03.2004 0:00	1	82545	16	1	173.32
05.03.2004 0:00	1	83563	14	1	44.65
06.03.2004 0:00	1	25445	19	1	159.85
06.03.2004 0:00	1	31050	12	1	40.69
06.03.2004 0:00	1	36259	13	1	74.25
06.03.2004 0:00	1	45810	13	1	125.28
06.03.2004 0:00	1	58592	17	1	80.71
06.03.2004 0:00	1	71804	18	1	22.96
06.03.2004 0:00	1	78981	18	1	40.78
06.03.2004 0:00	1	82545	13	1	173.32
06.03.2004 0:00	1	82548	18	2	35.8
06.03.2004 0:00	1	83563	10	1	44.65
06.03.2004 0:00	1	83563	18	1	44.65
06.03.2004 0:00	1	83768	12	1	10.69
07.03.2004 0:00	1	487	11	6	13.44
07.03.2004 0:00	1	31050	15	1	40.69
07.03.2004 0:00	1	32270	18	1	41.94
07.03.2004 0:00	1	32438	17	1	85.55
07.03.2004 0:00	1	33340	11	1	39.46
07.03.2004 0:00	1	36259	9	1	74.25
07.03.2004 0:00	1	57168	13	1	119.44
08.03.2004 0:00	1	487	10	1	2.24
08.03.2004 0:00	1	10648	12	2	36.6
08.03.2004 0:00	1	12017	13	1	65.08
08.03.2004 0:00	1	20475	19	1	194.34
08.03.2004 0:00	1	33461	12	1	5.91
08.03.2004 0:00	1	36259	18	1	74.25
08.03.2004 0:00	1	79043	11	1	3.81
08.03.2004 0:00	1	82545	11	1	173.32
08.03.2004 0:00	1	83480	17	3	17.97
09.03.2004 0:00	1	11292	16	2	322.88
09.03.2004 0:00	1	11834	11	2	21.6
09.03.2004 0:00	1	21269	17	1	196.9
09.03.2004 0:00	1	21270	17	1	116.19
09.03.2004 0:00	1	32560	12	1	5.39
09.03.2004 0:00	1	32560	16	2	10.78
09.03.2004 0:00	1	33068	16	1	66.14
09.03.2004 0:00	1	33513	12	1	7.58
09.03.2004 0:00	1	36259	20	1	74.25
09.03.2004 0:00	1	43723	10	1	6.33
09.03.2004 0:00	1	65841	12	1	170.55
09.03.2004 0:00	1	71804	19	1	22.96
09.03.2004 0:00	1	73817	18	1	4.01
09.03.2004 0:00	1	74841	18	1	15.04
09.03.2004 0:00	1	79043	12	1	3.81
09.03.2004 0:00	1	82845	18	2	68.2
09.03.2004 0:00	1	83149	13	1	89.05
09.03.2004 0:00	1	83149	17	1	89.05
09.03.2004 0:00	1	83215	13	1	246.26
09.03.2004 0:00	1	83563	14	1	44.65
09.03.2004 0:00	1	83563	20	1	44.65
10.03.2004 0:00	1	1151	10	1	206.92
10.03.2004 0:00	1	11292	18	1	161.44
10.03.2004 0:00	1	20475	20	1	194.34
10.03.2004 0:00	1	21269	18	1	196.9
10.03.2004 0:00	1	32560	10	1	5.39
10.03.2004 0:00	1	32560	13	2	10.78
10.03.2004 0:00	1	33461	17	1	5.91
10.03.2004 0:00	1	38453	17	1	109.2
10.03.2004 0:00	1	40345	19	1	18.01
10.03.2004 0:00	1	43723	11	2	12.66
10.03.2004 0:00	1	43723	18	1	6.33
10.03.2004 0:00	1	58592	17	1	83.46
10.03.2004 0:00	1	62773	18	1	36.29
10.03.2004 0:00	1	71804	17	2	45.92
10.03.2004 0:00	1	83149	19	1	89.05
10.03.2004 0:00	1	83215	13	1	246.26
10.03.2004 0:00	1	83563	12	1	44.65
10.03.2004 0:00	1	83768	10	1	10.69
10.03.2004 0:00	1	83794	17	1	4.4
11.03.2004 0:00	1	11834	18	1	10.8
11.03.2004 0:00	1	20475	12	1	194.34
11.03.2004 0:00	1	21269	18	1	196.9
11.03.2004 0:00	1	24909	20	1	28.3
11.03.2004 0:00	1	24910	17	2	56.68
11.03.2004 0:00	1	24910	20	2	56.68
11.03.2004 0:00	1	28092	18	1	69.71
11.03.2004 0:00	1	31050	17	1	40.69
11.03.2004 0:00	1	31050	20	1	40.69
11.03.2004 0:00	1	32436	16	1	11.71
11.03.2004 0:00	1	52458	11	1	50.49
11.03.2004 0:00	1	52458	17	1	50.49
11.03.2004 0:00	1	56777	19	1	46.34
11.03.2004 0:00	1	71804	18	1	22.96
11.03.2004 0:00	1	79043	11	1	3.81
11.03.2004 0:00	1	82845	19	2	68.2
11.03.2004 0:00	1	83149	12	1	89.05
11.03.2004 0:00	1	83768	15	1	10.69
11.03.2004 0:00	1	83794	13	2	8.8
12.03.2004 0:00	1	487	9	3	6.72
12.03.2004 0:00	1	828	11	1	36.16
12.03.2004 0:00	1	11292	14	1	161.44
12.03.2004 0:00	1	11834	9	1	10.8
12.03.2004 0:00	1	11834	12	1	10.8
12.03.2004 0:00	1	11834	13	1	10.8
12.03.2004 0:00	1	11834	18	1	10.8
12.03.2004 0:00	1	21269	20	1	196.9
12.03.2004 0:00	1	24061	17	1	135.58
12.03.2004 0:00	1	28560	19	1	31.3
12.03.2004 0:00	1	32560	10	1	5.39
12.03.2004 0:00	1	33461	15	1	5.91
12.03.2004 0:00	1	36259	12	1	74.25
12.03.2004 0:00	1	41527	13	1	215.73
12.03.2004 0:00	1	52458	17	1	52.53
12.03.2004 0:00	1	56777	15	1	46.34
12.03.2004 0:00	1	58040	10	1	9.63
12.03.2004 0:00	1	62773	20	1	36.29
12.03.2004 0:00	1	69349	14	1	162.46
12.03.2004 0:00	1	71804	9	3	68.88
12.03.2004 0:00	1	71804	13	3	68.88
12.03.2004 0:00	1	78981	14	1	40.78
12.03.2004 0:00	1	79043	18	2	7.62
13.03.2004 0:00	1	828	17	1	37.35
13.03.2004 0:00	1	11834	16	1	10.8
13.03.2004 0:00	1	12017	13	1	62.61
13.03.2004 0:00	1	20529	11	1	117.33
13.03.2004 0:00	1	20529	18	1	117.33
13.03.2004 0:00	1	28092	14	1	69.71
13.03.2004 0:00	1	32435	19	1	10.11
13.03.2004 0:00	1	32560	17	1	5.39
13.03.2004 0:00	1	33068	12	1	66.14
13.03.2004 0:00	1	36259	12	1	74.25
13.03.2004 0:00	1	43723	11	2	12.66
13.03.2004 0:00	1	51407	14	1	82.4
13.03.2004 0:00	1	51407	18	1	82.4
13.03.2004 0:00	1	65841	19	1	170.55
13.03.2004 0:00	1	66644	19	1	214.64
13.03.2004 0:00	1	66647	10	1	137.54
13.03.2004 0:00	1	71804	9	1	22.96
14.03.2004 0:00	1	20011	9	2	251.94
14.03.2004 0:00	1	20475	13	1	194.34
14.03.2004 0:00	1	20475	16	1	194.34
14.03.2004 0:00	1	31050	9	1	40.69
14.03.2004 0:00	1	33340	12	1	39.46
14.03.2004 0:00	1	36259	17	1	74.25
14.03.2004 0:00	1	70282	10	1	125.28
14.03.2004 0:00	1	73817	16	4	16.04
14.03.2004 0:00	1	75406	9	1	139.51
14.03.2004 0:00	1	78981	16	1	40.78
14.03.2004 0:00	1	83215	19	1	246.26
14.03.2004 0:00	1	83454	13	1	15.66
14.03.2004 0:00	1	83563	13	1	44.65
15.03.2004 0:00	1	20529	10	1	117.33
15.03.2004 0:00	1	21269	11	1	196.9
15.03.2004 0:00	1	24909	16	1	28.3
15.03.2004 0:00	1	31050	13	1	40.69
15.03.2004 0:00	1	33340	15	1	39.46
15.03.2004 0:00	1	36259	11	1	74.25
15.03.2004 0:00	1	43723	12	1	6.33
15.03.2004 0:00	1	45816	11	1	133.1
15.03.2004 0:00	1	45816	19	1	133.1
15.03.2004 0:00	1	45911	18	2	27.16
15.03.2004 0:00	1	52458	18	2	105.06
15.03.2004 0:00	1	71804	15	1	22.96
15.03.2004 0:00	1	75406	17	1	139.51
15.03.2004 0:00	1	83383	11	1	63.24
15.03.2004 0:00	1	83480	11	2	11.98
15.03.2004 0:00	1	83480	16	3	17.97
16.03.2004 0:00	1	2291	18	1	274.76
16.03.2004 0:00	1	11292	11	1	161.44
16.03.2004 0:00	1	15955	13	1	352.18
16.03.2004 0:00	1	21269	12	1	196.9
16.03.2004 0:00	1	28092	16	1	69.71
16.03.2004 0:00	1	28092	19	1	69.71
16.03.2004 0:00	1	33050	20	1	198.77
16.03.2004 0:00	1	33704	10	1	146.03
16.03.2004 0:00	1	34687	10	1	43.59
16.03.2004 0:00	1	45804	18	1	114.59
